É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2019/12/01 14:39:55

,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™,ïüâ™
2018/11/19,13.2,8,1,10.7,8,1,16.9,8,1,2.0,0,8,1,0.9,0,8,1,0,1,8,1,0,1,8,1,1.9,8,1,5.6,8,ñk,8,1,11.3,8,1,1017.7,8,1,75,8,1,54,8,1,8.8,8,1,5.22,8,1,8.6,8,ñkñkìå,8,1,ñkñkìå,8,1,1019.5,8,1,1017.9,0,8,1
2018/11/20,11.7,8,1,8.3,8,1,16.9,8,1,0,1,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,1.8,8,1,5.1,8,ñkñkêº,8,1,9.3,8,1,1021.8,8,1,69,8,1,45,8,1,4.5,8,1,8.35,8,1,8.9,8,ñkñkêº,8,1,ìÏìÏìå,8,1,1023.6,8,1,1021.3,0,8,1
2018/11/21,11.9,8,1,7.4,8,1,16.0,8,1,2.0,0,8,1,1.7,0,8,1,0,1,8,1,0,1,8,1,1.6,8,1,4.0,8,ìÏìå,8,1,8.1,8,1,1019.8,8,1,60,8,1,23,8,1,10.0,8,1,7.08,8,1,6.5,8,ìÏìå,8,1,ìÏìå,8,1,1021.7,8,1,1018.3,0,8,1
2018/11/22,11.8,8,1,10.4,8,1,13.7,8,1,1.0,0,8,1,0.3,0,8,1,0,1,8,1,0,1,8,1,4.4,8,1,10.1,8,ñk,8,1,9.3,8,1,1019.2,8,1,67,8,1,39,8,1,8.5,8,1,2.77,8,1,15.4,8,ñkñkìå,8,1,ñk,8,1,1021.0,8,1,1017.2,0,8,1
2018/11/23,10.0,8,1,5.4,8,1,12.6,8,1,0,1,8,1,5.1,0,8,1,0,1,8,1,0,1,8,1,4.0,8,1,6.9,8,ñkñkêº,8,1,5.8,8,1,1025.2,8,1,48,8,1,35,8,1,4.0,8,1,9.41,8,1,11.8,8,ñk,8,1,ñkñkêº,8,1,1027.0,8,1,1025.4,0,8,1
2018/11/24,10.3,8,1,4.0,8,1,17.1,8,1,0.0,0,8,1,8.1,0,8,1,0,1,8,1,0,1,8,1,2.0,8,1,5.5,8,ñkêº,8,1,6.6,8,1,1023.7,8,1,55,8,1,25,8,1,1.0,8,1,14.07,8,1,8.9,8,ñkñkêº,8,1,ìÏìå,8,1,1025.6,8,1,1022.5,0,8,1
2018/11/25,13.5,8,1,10.3,8,1,19.1,8,1,0,1,8,1,6.4,0,8,1,0,1,8,1,0,1,8,1,1.9,8,1,4.4,8,êºìÏêº,8,1,10.9,8,1,1021.8,8,1,71,8,1,52,8,1,2.8,8,1,11.09,8,1,7.5,8,êº,8,1,ìÏìå,8,1,1023.6,8,1,1022.5,0,8,1
2018/11/26,13.7,8,1,9.9,8,1,17.9,8,1,0.5,0,8,1,1.6,0,8,1,0,1,8,1,0,1,8,1,1.3,8,1,3.2,8,ñkñkêº,8,1,11.9,8,1,1022.0,8,1,76,8,1,53,8,1,9.5,8,1,7.13,8,1,4.9,8,ìåìÏìå,8,1,ìåìÏìå,8,1,1023.8,8,1,1022.2,0,8,1
2018/11/27,14.9,8,1,12.1,8,1,20.1,8,1,1.5,0,8,1,3.9,0,8,1,0,1,8,1,0,1,8,1,1.5,8,1,3.5,8,ìÏìå,8,1,13.6,8,1,1020.1,8,1,81,8,1,56,8,1,5.8,8,1,9.38,8,1,5.3,8,ìÏìÏìå,8,1,ìÏìå,8,1,1021.9,8,1,1020.0,0,8,1
2018/11/28,14.8,8,1,12.2,8,1,17.4,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,2.3,8,1,5.3,8,ñkñkìå,8,1,12.7,8,1,1018.0,8,1,76,8,1,63,8,1,7.5,8,1,2.86,8,1,9.0,8,ñkñkìå,8,1,ñkñkìå,8,1,1019.8,8,1,1017.8,0,8,1
2018/11/29,13.1,8,1,9.9,8,1,18.0,8,1,0,1,8,1,8.6,0,8,1,0,1,8,1,0,1,8,1,1.8,8,1,5.6,8,ñk,8,1,10.2,8,1,1022.2,8,1,69,8,1,43,8,1,2.0,8,1,12.12,8,1,7.5,8,ñkñkìå,8,1,ñk,8,1,1024.0,8,1,1020.8,0,8,1
2018/11/30,13.2,8,1,8.7,8,1,19.0,8,1,0,1,8,1,8.1,0,8,1,0,1,8,1,0,1,8,1,1.8,8,1,4.1,8,ñkêº,8,1,10.4,8,1,1023.4,8,1,69,8,1,47,8,1,5.3,8,1,11.31,8,1,6.4,8,ñkêº,8,1,ìÏìÏìå,8,1,1025.2,8,1,1023.8,0,8,1
